Date,Adj Close
2017-01-03,14.466
2017-01-04,15.132667
2017-01-05,15.116667
2017-01-06,15.267333
2017-01-09,15.418667
2017-01-10,15.324667
2017-01-11,15.315333
2017-01-12,15.306
2017-01-13,15.85
2017-01-17,15.705333
2017-01-18,15.890667
2017-01-19,16.250668
2017-01-20,16.315332
2017-01-23,16.594667
2017-01-24,16.974001
2017-01-25,16.964666
2017-01-26,16.834
2017-01-27,16.863333
2017-01-30,16.708668
2017-01-31,16.795334
2017-02-01,16.615999
2017-02-02,16.77
2017-02-03,16.755333
2017-02-06,17.184668
2017-02-07,17.165333
2017-02-08,17.472
2017-02-09,17.946667
2017-02-10,17.948668
2017-02-13,18.706667
2017-02-14,18.732
2017-02-15,18.650667
2017-02-16,17.93
2017-02-17,18.148666
2017-02-21,18.492666
2017-02-22,18.233999
2017-02-23,17.066
2017-02-24,17.133333
2017-02-27,16.415333
2017-02-28,16.666
2017-03-01,16.667999
2017-03-02,16.698668
2017-03-03,16.771334
2017-03-06,16.747334
2017-03-07,16.572666
2017-03-08,16.458
2017-03-09,16.326668
2017-03-10,16.246
2017-03-13,16.411333
2017-03-14,17.200001
2017-03-15,17.048668
2017-03-16,17.469999
2017-03-17,17.433332
2017-03-20,17.461332
2017-03-21,16.712
2017-03-22,17.000668
2017-03-23,16.985332
2017-03-24,17.544001
2017-03-27,18.014668
2017-03-28,18.496668
2017-03-29,18.492001
2017-03-30,18.528
2017-03-31,18.553333
2017-04-03,19.901333
2017-04-04,20.246668
2017-04-05,19.666668
2017-04-06,19.913334
2017-04-07,20.169333
2017-04-10,20.826
2017-04-11,20.580667
2017-04-12,19.789333
2017-04-13,20.266666
2017-04-17,20.096001
2017-04-18,20.016666
2017-04-19,20.368
2017-04-20,20.167334
2017-04-21,20.373333
2017-04-24,20.535334
2017-04-25,20.919333
2017-04-26,20.677999
2017-04-27,20.575333
2017-04-28,20.938
2017-05-01,21.521999
2017-05-02,21.259333
2017-05-03,20.734667
2017-05-04,19.697332
2017-05-05,20.556667
2017-05-08,20.479334
2017-05-09,21.417334
2017-05-10,21.681334
2017-05-11,21.540001
2017-05-12,21.653999
2017-05-15,21.058666
2017-05-16,21.134001
2017-05-17,20.407333
2017-05-18,20.870667
2017-05-19,20.722
2017-05-22,20.690001
2017-05-23,20.257334
2017-05-24,20.681334
2017-05-25,21.122
2017-05-26,21.676001
2017-05-30,22.34
2017-05-31,22.733999
2017-06-01,22.691334
2017-06-02,22.656668
2017-06-05,23.154667
2017-06-06,23.523333
2017-06-07,23.976667
2017-06-08,24.666668
2017-06-09,23.821333
2017-06-12,23.934
2017-06-13,25.063334
2017-06-14,25.377333
2017-06-15,25.022667
2017-06-16,24.76
2017-06-19,24.653334
2017-06-20,24.816
2017-06-21,25.093332
2017-06-22,25.507334
2017-06-23,25.563334
2017-06-26,25.166
2017-06-27,24.158001
2017-06-28,24.749332
2017-06-29,24.049999
2017-06-30,24.107332
2017-07-03,23.507999
2017-07-05,21.806
2017-07-06,20.588667
2017-07-07,20.881332
2017-07-10,21.07
2017-07-11,21.814667
2017-07-12,21.968
2017-07-13,21.560667
2017-07-14,21.851999
2017-07-17,21.304667
2017-07-18,21.882668
2017-07-19,21.684
2017-07-20,21.994667
2017-07-21,21.893333
2017-07-24,22.834667
2017-07-25,22.639999
2017-07-26,22.923332
2017-07-27,22.297333
2017-07-28,22.337999
2017-07-31,21.564667
2017-08-01,21.304667
2017-08-02,21.726
2017-08-03,23.139334
2017-08-04,23.794001
2017-08-07,23.677999
2017-08-08,24.348
2017-08-09,24.235332
2017-08-10,23.693333
2017-08-11,23.858
2017-08-14,24.253332
2017-08-15,24.155333
2017-08-16,24.194
2017-08-17,23.461332
2017-08-18,23.164
2017-08-21,22.524
2017-08-22,22.756666
2017-08-23,23.518
2017-08-24,23.528667
2017-08-25,23.203333
2017-08-28,23.044001
2017-08-29,23.157333
2017-08-30,23.545334
2017-08-31,23.726667
2017-09-01,23.693333
2017-09-05,23.306
2017-09-06,22.968666
2017-09-07,23.374001
2017-09-08,22.893333
2017-09-11,24.246
2017-09-12,24.183332
2017-09-13,24.415333
2017-09-14,25.176001
2017-09-15,25.320667
2017-09-18,25.666668
2017-09-19,25.006666
2017-09-20,24.927334
2017-09-21,24.431999
2017-09-22,23.406
2017-09-25,22.999332
2017-09-26,23.016666
2017-09-27,22.731333
2017-09-28,22.639999
2017-09-29,22.74
2017-10-02,22.768667
2017-10-03,23.209333
2017-10-04,23.667334
2017-10-05,23.688667
2017-10-06,23.792
2017-10-09,22.862667
2017-10-10,23.705999
2017-10-11,23.639999
2017-10-12,23.712
2017-10-13,23.704666
2017-10-16,23.373333
2017-10-17,23.716667
2017-10-18,23.976667
2017-10-19,23.454
2017-10-20,23.006666
2017-10-23,22.468
2017-10-24,22.489332
2017-10-25,21.722668
2017-10-26,21.744667
2017-10-27,21.391333
2017-10-30,21.338667
2017-10-31,22.101999
2017-11-01,21.405333
2017-11-02,19.950666
2017-11-03,20.406
2017-11-06,20.185333
2017-11-07,20.403334
2017-11-08,20.292667
2017-11-09,20.199333
2017-11-10,20.199333
2017-11-13,21.026667
2017-11-14,20.58
2017-11-15,20.753332
2017-11-16,20.833332
2017-11-17,21.003332
2017-11-20,20.582666
2017-11-21,21.187332
2017-11-22,20.84
2017-11-24,21.036667
2017-11-27,21.120667
2017-11-28,21.17
2017-11-29,20.502666
2017-11-30,20.59
2017-12-01,20.435333
2017-12-04,20.346666
2017-12-05,20.246668
2017-12-06,20.884001
2017-12-07,20.749332
2017-12-08,21.008667
2017-12-11,21.927334
2017-12-12,22.735332
2017-12-13,22.601999
2017-12-14,22.525999
2017-12-15,22.896667
2017-12-18,22.591333
2017-12-19,22.073334
2017-12-20,21.931999
2017-12-21,22.110666
2017-12-22,21.68
2017-12-26,21.152666
2017-12-27,20.775999
2017-12-28,21.024
2017-12-29,20.756666
2018-01-02,21.368668
2018-01-03,21.15
2018-01-04,20.974667
2018-01-05,21.105333
2018-01-08,22.427334
2018-01-09,22.246
2018-01-10,22.32
2018-01-11,22.530001
2018-01-12,22.414667
2018-01-16,22.670668
2018-01-17,23.143999
2018-01-18,22.971333
2018-01-19,23.334667
2018-01-22,23.437332
2018-01-23,23.519333
2018-01-24,23.059334
2018-01-25,22.509333
2018-01-26,22.856667
2018-01-29,23.302
2018-01-30,23.054667
2018-01-31,23.620667
2018-02-01,23.283333
2018-02-02,22.916668
2018-02-05,22.208668
2018-02-06,22.264668
2018-02-07,23.0
2018-02-08,21.015333
2018-02-09,20.694668
2018-02-12,21.048668
2018-02-13,21.577333
2018-02-14,21.487333
2018-02-15,22.271334
2018-02-16,22.365999
2018-02-20,22.318001
2018-02-21,22.219999
2018-02-22,23.077999
2018-02-23,23.469999
2018-02-26,23.827999
2018-02-27,23.399332
2018-02-28,22.870667
2018-03-01,22.062
2018-03-02,22.341333
